t,mem_avail_mib,mem_free_mib,cached_mib,anon_mib,swap_used_mib,pswpout,pswpin,vllm_anon_mib,vllm_file_mib,vllm_swap_mib,vllm_procs,gpu0,gpu1,gpu2,gpu3,gpu4
06:21:57,19341,6238,12974,9406,5976,234010432,153625235,6712,6816,464,6,20239,20242,20047,20242,4
06:21:58,19498,5981,13387,9244,6065,234032609,153625364,6629,7172,548,6,20239,20242,20047,20242,4
06:21:59,19504,5457,13917,9230,6078,234035678,153625391,6612,7673,564,6,20239,20242,20047,20242,4
06:22:00,19624,5267,14227,9117,6193,234064086,153625644,6497,8103,680,6,20239,20242,20047,20242,4
06:22:01,19705,5052,14523,8990,6324,234096895,153625843,6365,8710,812,6,20239,20242,20047,20242,4
06:22:02,19820,4763,14928,8918,6403,234117165,153626022,6294,9142,883,6,20239,20242,20047,20242,4
06:22:04,19965,4635,15200,8769,6545,234153914,153626280,6150,9815,1028,6,20239,20242,20047,20242,4
06:22:05,20090,4472,15489,8639,6671,234186603,153626727,6035,10284,1143,6,20239,20242,20047,20242,4
06:22:06,20192,4273,15790,8536,6768,234212321,153626935,5941,10921,1237,6,20239,20242,20047,20242,4
06:22:07,20296,4068,16098,8434,6860,234236766,153627081,5854,11455,1325,6,20239,20242,20047,20242,4
06:22:08,20363,3710,16522,8368,6920,234252681,153627125,5796,11867,1383,6,20239,20242,20047,20242,4
06:22:09,20446,3388,16927,8287,6995,234269811,153627337,5719,12918,1461,6,20239,20242,20047,20242,4
06:22:10,20479,3093,17254,8214,7083,234292119,153627645,5632,13481,1547,6,20239,20242,20047,20242,4
06:22:11,20624,2981,17512,8098,7204,234322709,153628059,5511,13905,1669,6,20239,20242,20047,20242,4
06:22:12,20738,2832,17774,7984,7318,234352070,153628163,5401,14407,1780,6,20239,20242,20047,20242,4
06:22:13,20778,2471,18175,7925,7377,234366973,153628181,5345,14822,1835,6,20239,20242,20047,20242,4
06:22:15,20895,2303,18460,7823,7480,234393349,153628207,5236,15563,1945,6,20239,20242,20047,20242,4
06:22:16,20984,2082,18771,7724,7579,234418579,153628408,5141,16119,2040,6,20239,20242,20047,20242,4
06:22:17,21066,1928,19006,7636,7668,234440628,153628487,5054,16438,2127,6,20239,20242,20047,20242,4
06:22:18,21309,1620,19558,7388,7914,234501844,153628733,4797,17418,2385,6,20239,20242,20047,20242,4
06:22:19,21529,1256,20142,7152,8146,234559699,153628785,4576,18311,2606,6,20239,20242,20047,20242,4
06:22:20,21632,842,20757,6959,8340,234605389,153628948,4368,19528,2815,6,20239,20242,20047,20242,4
06:22:21,21667,602,21279,6676,8627,234676274,153629015,4107,20483,3076,6,20239,20242,20047,20242,4
06:22:22,21979,378,21829,6404,8867,234732043,153629191,3874,3002,3313,6,20239,20242,20047,20242,4
06:22:23,22391,379,22241,6008,9263,234829644,153629349,3514,3671,3673,6,20239,20242,20047,20242,4
06:22:25,22770,378,22604,5655,9575,234913449,153629537,3156,4446,4031,6,20239,20242,20047,20242,4
06:22:27,23419,404,23232,5002,10153,235066032,153629840,2465,5195,4722,6,20239,20242,20047,20242,4
06:22:29,24305,582,23941,4117,10916,235272944,153630102,1916,5904,5271,6,20239,20242,20047,20242,4
06:22:32,25119,576,24763,3296,11653,235465793,153631386,1133,6769,6054,6,20239,20242,20047,20242,4
06:22:34,25719,578,25360,2702,12251,235610505,153632153,814,7326,6373,6,20239,20242,20047,20242,4
06:22:37,26178,562,25832,2231,12710,235724176,153634070,471,8034,6716,6,20239,20242,20047,20242,4
06:22:39,26404,474,26147,2005,12902,235772737,153635637,304,8746,6884,6,20239,20242,20047,20242,4
06:22:41,26658,478,26415,1733,13117,235850549,153645386,223,9156,6965,6,20239,20242,20047,20242,4
06:22:43,27148,334,26691,1558,13269,235895861,153653713,226,10924,6963,6,20239,20242,20047,20242,4
06:22:44,27161,574,26464,1543,13271,235900908,153656502,228,11855,6962,6,20239,20242,20047,20242,4
06:22:45,27107,247,26738,1557,13272,235904722,153665099,230,13643,6960,6,20239,20242,20047,20242,4
06:22:46,26997,285,26756,1548,13273,235911105,153670942,232,14274,6959,6,20239,20242,20047,20242,4
06:22:48,27120,729,26270,1532,13286,235918261,153676690,233,15096,6958,6,20239,20242,20047,20242,4
06:22:49,27139,1588,25430,1540,13296,235920257,153681863,235,15987,6957,6,20239,20242,20047,20242,4
06:22:50,27075,2715,24239,1565,13299,235920626,153688443,238,16481,6953,6,20239,20242,20047,20242,4
06:22:51,27012,2915,23977,1630,13299,235920626,153703253,243,18028,6950,6,20239,20242,20047,20242,4
06:22:52,26943,5192,21631,1683,13297,235920808,153714844,278,7159,6917,6,20239,20242,20047,20242,4
06:22:53,27036,6750,20165,1692,13287,235920905,153717387,279,4169,6917,6,20239,20242,20047,20242,4
06:22:55,27105,7175,19810,1651,13291,235923341,153718016,280,5683,6916,6,20239,20242,20047,20242,4
06:22:56,27100,7895,19085,1649,13295,235926389,153718259,280,6560,6916,6,20239,20242,20047,20242,4
06:22:57,27087,8794,18175,1638,13297,235928882,153718446,281,7352,6916,6,20239,20242,20047,20242,4
06:22:58,27117,9005,17994,1612,13298,235931636,153718806,282,8259,6915,6,20239,20242,20047,20242,4
06:22:59,27125,8738,18267,1606,13300,235933348,153718991,283,9544,6915,6,20239,20242,20047,20242,4
06:23:00,27099,9184,17796,1606,13302,235935212,153721640,285,10305,6914,6,20239,20242,20047,20242,4
06:23:01,27077,8298,18659,1614,13302,235935212,153723611,289,10377,6910,6,20239,20242,20047,20242,4
06:23:02,27065,7426,19519,1633,13302,235935212,153728912,309,10622,6890,6,20239,20242,20047,20242,4
06:23:03,27013,6512,20381,1650,13302,235935212,153732696,322,10945,6877,6,20239,20242,20047,20242,4
06:23:04,26992,5626,21247,1655,13302,235935212,153734075,326,11493,6874,6,20239,20242,20047,20242,4
06:23:06,26990,4749,22122,1661,13301,235935212,153735168,327,13421,6874,6,20239,20242,20047,20242,4
06:23:07,26954,3917,22918,1668,13301,235935212,153736225,330,7281,6873,6,20239,20242,20047,20242,4
06:23:08,26930,3007,23804,1671,13301,235935212,153736566,331,8870,6872,6,20239,20242,20047,20242,4
06:23:09,26931,2138,24673,1675,13301,235935212,153737077,333,10805,6871,6,20239,20242,20047,20242,4
06:23:10,26993,1484,25390,1707,13302,235935397,153737650,353,12404,6870,6,20239,20242,20047,20242,4
06:23:11,27031,967,25944,1703,13301,235935750,153742152,336,4541,6869,6,20239,20242,20047,20242,4
06:23:12,26972,502,26402,1705,13302,235936710,153744048,338,6578,6868,6,20239,20242,20047,20242,4
06:23:13,27006,364,26523,1704,13303,235937178,153744469,340,8321,6867,6,20239,20242,20047,20242,4
06:23:14,27006,353,26534,1703,13306,235937741,153744795,342,10152,6866,6,20239,20242,20047,20242,4
06:23:16,26863,344,26525,1710,13307,235938095,153746277,344,12083,6866,6,20239,20242,20047,20242,4
06:23:17,26957,344,26496,1719,13307,235938189,153748672,345,14209,6865,6,20239,20242,20047,20242,4
06:23:18,26876,257,26595,1724,13310,235942551,153755593,391,14641,6844,6,20239,20242,20047,20242,4
06:23:19,26946,308,26520,1726,13310,235945433,153756330,393,16685,6843,6,20239,20242,20047,20242,4
06:23:20,26950,344,26519,1731,13310,235945433,153757194,395,16104,6842,6,20239,20242,20047,20242,4
06:23:21,27017,475,26423,1736,13310,235945670,153757730,397,3248,6841,6,20239,20242,20047,20242,4
06:23:22,26992,229,26645,1741,13310,235945670,153758053,398,5319,6841,6,20239,20242,20047,20242,4
06:23:24,26918,297,26549,1746,13310,235945678,153758460,399,7312,6840,6,20239,20242,20047,20242,4
06:23:25,26948,640,26189,1753,13310,235945996,153759137,401,9073,6839,6,20239,20242,20047,20242,4
06:23:26,26958,517,26322,1743,13310,235946164,153761284,403,10876,6838,6,20239,20242,20047,20242,4
06:23:27,26928,2103,24705,1749,13310,235946573,153762658,404,12731,6838,6,20239,20242,20047,20242,4
06:23:28,26942,2138,24685,1758,13310,235948139,153763310,406,14241,6837,6,20239,20242,20047,20242,4
06:23:29,27014,1944,24954,1681,13325,235964010,153763967,385,15603,6859,6,20239,20242,20047,20242,4
06:23:30,27006,3217,23672,1675,13327,235966725,153765321,387,17109,6858,6,20239,20242,20047,20242,4
06:23:31,27002,4894,21993,1649,13329,235969503,153766607,389,18436,6857,6,20239,20242,20047,20242,4
06:23:33,27005,4224,22669,1670,13329,235969904,153772414,394,2564,6853,6,20239,20242,20047,20242,4
06:23:34,27023,3608,23299,1687,13328,235969922,153775631,395,4462,6853,6,20239,20242,20047,20242,4
06:23:35,27029,4042,22868,1695,13328,235970177,153777313,396,6253,6852,6,20239,20242,20047,20242,4
06:23:36,27013,5591,21305,1707,13328,235970744,153778997,398,7463,6851,6,20239,20242,20047,20242,4
06:23:37,27029,6414,20498,1695,13328,235972001,153779907,399,9014,6851,6,20239,20242,20047,20242,4
06:23:38,27002,6807,20088,1696,13329,235974233,153781680,400,10256,6850,6,20239,20242,20047,20242,4
06:23:39,27037,6528,20403,1677,13329,235975186,153782840,401,13091,6850,6,20239,20242,20047,20242,4
06:23:40,27012,5764,21142,1691,13329,235975453,153785852,403,14307,6849,6,20239,20242,20047,20242,4
06:23:41,27011,5498,21408,1692,13329,235976513,153787064,404,16589,6849,6,20239,20242,20047,20242,4
06:23:43,26985,5173,21705,1696,13302,235976793,153787483,406,19542,6849,6,20239,20242,20047,20242,4
06:23:44,26959,4695,22159,1701,13302,235976793,153788059,408,22352,6848,6,20239,20242,20047,20242,4
06:23:45,26673,6968,19600,2086,13302,235976862,153789492,834,1586,6847,6,20239,20242,20047,20242,4
06:23:46,25525,6264,19156,3184,13302,235976888,153790338,2059,2784,6847,6,20239,20242,20047,20242,4
06:23:47,26443,6856,19482,2285,13301,235976888,153792236,1017,4137,6846,6,20239,20242,20047,20242,4
06:23:48,25618,5626,19888,3107,13378,235997524,153793432,2056,5192,6860,6,20239,20242,20047,20242,4
06:23:49,27172,6428,20641,1576,13415,236009920,153794932,394,7171,6862,6,20239,20242,20047,20242,4
06:23:50,27133,5491,21540,1580,13415,236009920,153796012,394,9058,6862,6,20239,20242,20047,20242,4
06:23:51,27218,4786,22328,1537,13430,236021037,153798196,388,1141,6869,6,20239,20242,20047,20242,4
06:23:53,27047,3704,23240,1536,13429,236021980,153799433,385,1168,6871,6,20239,20242,20047,20242,4
06:23:54,27205,2945,24156,1546,13428,236021980,153801481,388,1234,6868,6,20239,20242,20047,20242,4
06:23:55,27180,2033,25044,1550,13428,236021980,153802395,390,1301,6866,6,40309,20242,40309,20242,4
06:23:56,27167,1782,25284,1559,13428,236022149,153803240,392,1803,6865,6,40691,20242,40691,20242,4
06:23:57,27179,2314,24763,1561,13428,236023213,153804800,393,2443,6864,6,40691,20242,40691,20242,4
06:23:58,27193,4374,22716,1561,13428,236024030,153806039,393,3582,6863,6,40691,20242,40691,20242,4
06:23:59,27160,6850,20208,1565,13428,236024359,153807674,394,4511,6862,6,40691,20242,40691,20242,4
06:24:01,27128,8402,18625,1567,13428,236025478,153809731,395,5450,6862,6,40691,20242,40691,20242,4
06:24:02,27162,11895,15164,1571,13428,236026123,153811416,395,6297,6861,6,40691,20242,40691,20242,4
06:24:03,27081,11884,15094,1575,13428,236026123,153812478,396,7273,6860,6,40691,20242,40691,20242,4
06:24:04,27245,11689,15453,1500,13487,236050536,153818931,323,7866,6933,6,40691,20242,40691,20242,4
06:24:05,27288,11159,16027,1436,13571,236076036,153827643,308,8478,6948,6,40691,20242,40691,20242,4
06:24:06,27319,11692,15525,1433,13572,236077341,153828835,309,8813,6947,6,40691,20242,40691,20242,4
06:24:08,27282,12290,14891,1437,13573,236079624,153830268,310,9127,6946,6,40691,20242,40691,20242,4
06:24:09,27252,12610,14540,1430,13574,236080942,153831176,311,9822,6945,6,40691,20242,40691,20242,4
06:24:10,27324,12749,14473,1398,13572,236082367,153831737,312,10571,6944,6,40691,20242,40691,20244,4
06:24:11,27328,12679,14547,1414,13572,236082762,153832273,313,11361,6943,6,40691,20244,40691,20244,4
06:24:13,27292,13212,13979,1422,13573,236082919,153834005,317,11676,6939,6,40691,20244,40735,20244,4
06:24:14,27292,13236,13955,1439,13572,236083282,153835083,321,11905,6936,6,40691,20244,40735,20244,4
06:24:15,27298,14081,13117,1421,13572,236083283,153835237,321,11784,6935,6,40691,20244,40735,20246,4
06:24:16,27369,13862,13407,1365,13607,236097743,153836245,292,12025,6964,6,40691,20246,40735,20266,4
06:24:17,27365,13070,14196,1352,13610,236101246,153837860,287,12820,6969,6,40691,20266,40735,20270,4
06:24:18,27387,12759,14528,1344,13611,236103294,153839366,290,13537,6967,6,40691,20572,40735,21192,4
06:24:19,27382,13460,13821,1332,13612,236106454,153841591,294,12934,6963,6,40691,25750,40735,27278,4
06:24:20,27368,13920,13349,1329,13612,236108083,153843418,296,12494,6961,6,40691,32004,40735,32004,4
06:24:22,27356,13901,13356,1330,13613,236109619,153844548,300,12344,6960,6,40691,32006,40735,32006,4
06:24:23,27362,13958,13305,1330,13616,236111102,153844882,301,12399,6959,6,40691,32006,40735,32006,4
06:24:24,27388,14503,12787,1322,13620,236113167,153845514,303,11891,6957,6,40691,25690,40735,25690,4
06:24:25,27380,14367,12915,1322,13620,236113635,153846067,304,12195,6956,6,40691,21166,40735,21166,4
06:24:26,27394,15019,12278,1298,13615,236114884,153847252,305,11663,6955,6,40691,21242,40735,24782,4
06:24:27,27418,14863,12458,1272,13635,236121914,153847613,280,11865,6980,6,40691,27350,40735,22568,4
06:24:29,27535,14291,13146,1146,13703,236146096,153847999,208,12548,7052,6,40691,30320,40735,31660,4
06:24:30,27563,13729,13736,1128,13705,236148724,153848418,208,13326,7052,6,40691,32466,40735,29046,4
06:24:31,27544,13770,13676,1110,13707,236153018,153849635,209,13331,7052,6,40691,21902,40735,25042,4
06:24:32,27557,14331,13131,1100,13712,236156023,153850545,209,12666,7051,6,40691,24234,40735,31726,4
06:24:33,27579,14340,13144,1090,13715,236158076,153850968,209,12712,7051,6,40691,32106,40735,32438,4
06:24:34,27577,14385,13096,1085,13718,236159832,153851758,209,12805,7051,6,40691,32478,40735,32472,4
06:24:35,27520,14359,13064,1098,13718,236159957,153854476,210,12735,7051,6,40691,32492,40735,32484,4
06:24:37,27513,14492,12925,1105,13718,236160211,153856506,210,12481,7051,6,40691,29324,40735,27324,4
06:24:38,27531,15184,12250,1108,13718,236160318,153857177,210,11902,7050,6,40691,22816,40735,22816,4
06:24:39,27494,15089,12308,1112,13719,236160812,153857852,211,11764,7050,6,40691,22816,40735,22816,4
06:24:40,27522,14967,12459,1103,13733,236166112,153859307,191,11998,7069,6,40691,22816,40735,22816,4
06:24:41,27558,14274,13186,1067,13758,236177693,153862992,168,12789,7092,6,40691,22816,40735,22816,4
06:24:42,27562,14468,12998,1061,13760,236182571,153865830,175,12582,7085,6,40925,23424,40735,23424,4
06:24:43,27572,14852,12624,1051,13761,236185516,153866763,179,12025,7082,6,40925,23424,40735,23424,4
06:24:45,27567,15073,12398,1050,13761,236186490,153867569,180,11918,7081,6,40925,23424,40735,23424,4
06:24:46,27565,15130,12338,1049,13761,236186979,153868139,180,11936,7080,6,40925,23424,40735,23424,4
06:24:47,27559,14864,12600,1052,13761,236188005,153869849,181,11913,7079,6,40925,23424,40735,23424,4
06:24:49,27521,13978,13449,1076,13759,236188005,153877414,185,11868,7076,6,40925,23424,40735,23424,4
06:24:50,27374,12954,14324,1099,13759,236188005,153882607,189,11929,7072,6,40925,23424,40735,23424,4
06:24:51,27431,12177,15157,1132,13759,236188005,153890728,197,11652,7063,6,40925,23424,40735,23424,4
06:24:52,27221,11783,15341,1318,13759,236188005,153946910,314,977,6947,6,40925,23424,40735,23424,4
06:24:53,26823,11236,15489,1711,13757,236188005,153976485,688,1025,6859,6,42263,23424,42047,23424,4
06:24:54,26568,10905,15565,1947,13757,236188005,153992271,945,1038,6809,6,42263,26240,42047,26240,4
06:24:55,26484,10737,15648,2021,13757,236188005,153993104,967,1049,6809,6,42263,26240,42047,26240,4
06:24:56,26585,10027,16459,1906,13757,236188005,153994470,860,1241,6806,6,42263,26240,42047,26240,4
06:24:57,26594,9147,17349,1916,13757,236188005,153997533,866,1460,6799,6,42263,26240,42047,26240,4
06:24:58,26566,8240,18228,1930,13757,236188005,154001580,874,1695,6792,6,42263,26240,42047,26240,4
06:25:00,26537,7361,19078,1953,13757,236188005,154006875,891,1159,6781,6,42263,26240,42047,26240,4
06:25:01,26529,6473,19958,1967,13756,236188005,154011252,897,1372,6775,6,42263,26240,42047,26240,4
06:25:02,26518,5586,20832,1992,13756,236188005,154015792,905,1596,6768,6,42263,26240,42047,26240,4
06:25:03,26490,4663,21727,2007,13756,236188005,154018595,913,1821,6760,6,42263,26240,42047,26240,4
06:25:04,26468,3760,22609,2022,13756,236188005,154022061,923,2065,6751,6,42263,26240,42047,26240,4
06:25:05,26428,2831,23497,2050,13756,236188005,154025495,932,2293,6742,6,42263,26240,42047,26240,4
06:25:06,26376,1907,24368,2082,13756,236188005,154030459,943,2529,6732,6,42263,26240,42047,26240,4
06:25:07,26371,1015,25255,2090,13756,236188005,154033470,950,2759,6725,6,42263,26240,42047,26240,4
06:25:08,26392,278,26013,2102,13756,236188005,154037406,959,2989,6717,6,42263,26240,42047,26240,4
06:25:09,26427,428,25899,2117,13755,236188120,154041593,967,3226,6709,6,42263,26240,42047,26240,4
06:25:11,26386,393,25893,2171,13755,236188124,154048967,981,1074,6695,6,42263,26240,42047,26240,4
06:25:12,26292,285,26002,2180,13755,236188125,154052333,991,1309,6686,6,42263,26240,42047,26240,4
06:25:13,26347,343,25905,2191,13755,236188132,154055582,1000,1538,6677,6,42263,26240,42047,26240,4
06:25:14,26274,260,26043,2174,13767,236196579,154061715,979,1762,6699,6,42263,26240,42047,26240,4
06:25:15,26453,262,26095,2095,13828,236217756,154066934,989,1933,6689,6,42263,26240,42047,26240,4
06:25:16,26458,323,26039,2100,13828,236217756,154070754,996,2145,6682,6,42263,26240,42047,26240,4
06:25:17,26417,261,26059,2125,13828,236217756,154077703,1003,2360,6675,6,42263,26240,42047,26240,4
06:25:18,26396,312,25988,2135,13828,236217756,154080953,1012,2585,6667,6,42263,26240,42047,26240,4
06:25:19,26387,414,25877,2146,13828,236217756,154084291,1021,2818,6658,6,42263,26240,42047,26240,4
06:25:21,26356,345,25915,2161,13828,236217756,154088099,1031,3048,6649,6,42263,26240,42047,26240,4
06:25:22,26332,321,25915,2185,13828,236217756,154093895,1041,3280,6640,6,42263,26240,42047,26240,4
06:25:23,26333,394,25842,2204,13827,236217756,154099949,1057,1126,6624,6,42263,26240,42047,26240,4
06:25:24,26277,263,25965,2220,13827,236217756,154103661,1067,1352,6615,6,42263,26240,42047,26240,4
06:25:25,26271,244,25931,2224,13827,236217756,154108479,1080,1566,6602,6,42263,26240,42047,26240,4
06:25:26,26268,281,25890,2240,13827,236217756,154113916,1094,1798,6588,6,42263,26240,42047,26240,4
06:25:27,26248,261,25891,2257,13827,236217756,154118546,1104,2019,6579,6,42263,26240,42047,26240,4
06:25:28,26245,239,25909,2269,13827,236217756,154122040,1114,2256,6570,6,42263,26240,42047,26240,4
06:25:29,26229,325,25806,2278,13827,236217756,154125249,1123,2484,6561,6,42263,26240,42047,26240,4
06:25:31,26210,286,25827,2291,13827,236217756,154129063,1131,2713,6553,6,42263,26240,42047,26240,4
06:25:32,26183,252,25836,2309,13827,236217756,154133568,1140,2941,6545,6,42263,26240,42047,26240,4
06:25:33,26144,324,25724,2343,13826,236217756,154138740,1148,3152,6538,6,42263,26240,42047,26240,4
06:25:34,26128,293,25738,2355,13823,236217756,154142543,1156,3383,6530,6,42263,26240,42047,26240,4
06:25:35,26111,312,25734,2374,13823,236217756,154148244,1174,1252,6513,6,42263,26240,42047,26240,4
06:25:36,26089,313,25677,2408,13823,236217756,154151656,1181,1468,6506,6,42263,26240,42047,26240,4
06:25:37,26079,290,25691,2420,13823,236217756,154155016,1189,1705,6499,6,42263,26240,42047,26240,4
06:25:38,26056,261,25697,2438,13823,236217756,154160460,1198,1934,6489,6,42263,26240,42047,26240,4
06:25:39,26047,370,25578,2436,13766,236217756,154165313,1208,2146,6480,6,42263,26240,42047,26240,4
06:25:40,26006,356,25550,2468,13766,236217756,154167497,1215,2373,6474,6,42263,26240,42047,26240,4
06:25:41,26003,419,25485,2470,13766,236217756,154172368,1226,2590,6463,6,42263,26240,42047,26240,4
06:25:43,25965,260,25607,2492,13766,236217756,154178654,1236,2824,6454,6,42263,26240,42047,26240,4
06:25:44,25944,359,25486,2508,13766,236217756,154182953,1247,3046,6443,6,42263,26240,42047,26240,4
06:25:45,25982,241,25642,2480,13779,236226016,154186544,1221,3257,6469,6,42263,26240,42047,26240,4
06:25:46,25993,374,25520,2495,13779,236226825,154192349,1240,1095,6452,6,42263,26240,42047,26240,4
06:25:47,25890,285,25601,2503,13781,236227406,154196841,1250,1312,6442,6,42263,26240,42047,26240,4
06:25:48,25966,240,25627,2512,13782,236228464,154199859,1260,1546,6432,6,42263,26240,42047,26240,4
06:25:49,25901,286,25581,2518,13783,236229763,154202298,1270,1761,6422,6,42263,26240,42047,26240,4
06:25:50,25956,363,25496,2506,13784,236230230,154205287,1283,1984,6410,6,42263,26240,42047,26240,4
06:25:51,25956,329,25530,2522,13785,236230624,154208390,1299,2228,6394,6,42263,26240,42047,26240,4
06:25:52,25937,403,25436,2540,13785,236230697,154211207,1313,2452,6380,6,42263,26240,42047,26240,4
06:25:54,25923,362,25463,2554,13785,236230753,154214466,1328,2687,6366,6,42263,26240,42047,26240,4
06:25:55,25908,347,25464,2568,13785,236230795,154217661,1342,2907,6353,6,42263,26240,42047,26240,4
06:25:56,25869,402,25369,2603,13785,236230826,154222191,1357,3130,6338,6,42263,26240,42047,26240,4
06:25:57,25856,371,25388,2621,13785,236230878,154225372,1373,3341,6322,6,42263,26240,42047,26240,4
06:25:58,25904,398,25409,2621,13785,236230936,154230293,1404,1177,6292,6,42263,26240,42047,26240,4
06:25:59,25865,310,25473,2640,13784,236230943,154233303,1421,1417,6275,6,42263,26240,42047,26240,4
06:26:00,25809,291,25484,2658,13784,236231934,154236689,1440,1644,6256,6,42263,26240,42047,26240,4
06:26:01,25841,221,25553,2657,13784,236234856,154239558,1457,1846,6240,6,42263,26240,42047,26240,4
06:26:02,25889,308,25482,2653,13785,236238821,154243065,1478,2070,6220,6,42263,26240,42047,26240,4
06:26:03,25864,320,25511,2616,13784,236240906,154246627,1494,2286,6204,6,42263,26240,42047,26240,4
06:26:05,25925,267,25560,2619,13785,236241656,154249821,1510,2522,6188,6,42263,26240,42047,26240,4
06:26:06,25915,227,25589,2620,13785,236242975,154254677,1524,2737,6175,6,42263,26240,42047,26240,4
06:26:07,25917,275,25544,2630,13786,236244425,154260220,1540,2961,6159,6,42263,26240,42047,26240,4
06:26:08,25888,229,25560,2648,13782,236244454,154263419,1556,3201,6143,6,42263,26240,42047,26240,4
