t,mem_avail_mib,mem_free_mib,cached_mib,anon_mib,swap_used_mib,pswpout,pswpin,vllm_anon_mib,vllm_file_mib,vllm_swap_mib,vllm_procs,gpu0,gpu1,gpu2,gpu3,gpu4
06:06:34,22533,7042,14898,6909,3015,230731915,151590833,1756,717,0,2,3,4,3,4,4
06:06:35,22219,6728,14898,7167,3015,230731915,151590833,1756,717,0,2,3,4,3,4,4
06:06:36,21964,6472,14898,7466,3015,230731915,151590833,1756,717,0,2,3,4,3,4,4
06:06:37,21724,6213,14919,7657,3015,230731915,151590833,1756,717,0,2,3,4,3,4,4
06:06:38,20475,4954,14956,8587,3015,230731915,151590833,5047,2635,0,6,3,312,167,312,4
06:06:39,19582,3996,15046,9410,3015,230731915,151590833,5948,3087,0,6,239,454,239,454,4
06:06:40,18868,3264,15105,9843,3015,230731915,151590833,6099,3693,0,6,993,1212,993,1212,4
06:06:41,17469,1787,15182,11073,3015,230731915,151590833,7208,3779,0,6,20047,20242,20047,20242,4
06:06:42,17321,1622,15199,11095,3015,230731915,151590833,7165,4441,0,6,20047,20242,20047,20242,4
06:06:43,17460,1060,15902,11132,3015,230731915,151590833,7174,10308,0,6,20047,20242,20047,20242,4
06:06:45,17474,302,16683,11192,3015,230731915,151590833,7175,12851,0,6,20047,20242,20047,20242,4
06:06:46,17464,213,16788,11264,3015,230731915,151590833,7182,10350,0,6,20047,20242,20047,20242,4
06:06:47,17350,314,16594,11323,3015,230731915,151590833,7186,7208,0,6,20239,20242,20047,20242,4
06:06:48,17374,366,16676,11338,3015,230731942,151590833,7188,9395,0,6,20239,20242,20047,20242,4
06:06:49,17408,423,16658,11319,3034,230736778,151590833,7197,10957,0,6,20239,20242,20047,20242,4
06:06:50,17392,373,16693,11307,3049,230740829,151590933,7189,12289,0,6,20239,20242,20047,20242,4
06:06:52,17489,318,16870,11221,3070,230746731,151590984,7190,14288,0,6,20239,20242,20047,20242,4
06:06:53,17466,339,16857,11210,3085,230750676,151590988,7191,15634,0,6,20239,20242,20047,20242,4
06:06:54,17422,761,16589,11149,3178,230773374,151590989,7193,14548,0,6,20239,20242,20047,20242,4
06:06:55,17625,359,17034,11088,3226,230785372,151591102,7193,15514,0,6,20239,20242,20047,20242,4
06:06:57,17609,774,16617,11097,3226,230785695,151591139,7193,14807,0,6,20239,20242,20047,20242,4
06:06:58,17631,330,17097,11090,3226,230785939,151591176,7194,15988,0,6,20239,20242,20047,20242,4
06:06:59,17579,438,16990,11097,3232,230788320,151591194,7206,16731,0,6,20239,20242,20047,20242,4
06:07:00,17623,370,17064,11114,3232,230788459,151591248,7207,2532,0,6,20239,20242,20047,20242,4
06:07:01,17620,288,17144,11102,3237,230789971,151591342,7207,3622,0,6,20239,20242,20047,20242,4
06:07:02,17621,234,17289,11046,3300,230806542,151591618,7207,4523,0,6,20239,20242,20047,20242,4
06:07:03,17885,265,17548,10754,3663,230903440,151592076,7208,5083,0,6,20239,20242,20047,20242,4
06:07:06,18554,309,18184,10075,4401,231081981,151593582,7208,5505,0,6,20239,20242,20047,20242,4
06:07:07,19077,327,18709,9530,4880,231209106,151596560,6681,5961,527,6,20239,20242,20047,20242,4
06:07:11,20115,430,19832,8318,6125,231515163,151603507,5292,6506,1917,6,20239,20242,20047,20242,4
06:07:15,21518,438,21205,6934,7551,231875771,151611223,3939,7269,3270,6,20239,20242,20047,20242,4
06:07:20,23039,454,22719,5392,9138,232260374,151632064,2704,7977,4505,6,20239,20242,20047,20242,4
06:07:22,23846,459,23521,4588,10002,232489769,151645245,1829,8471,5381,6,20239,20242,20047,20242,4
06:07:25,24834,462,24509,3593,11033,232743251,151655259,1063,8871,6147,6,20239,20242,20047,20242,4
06:07:28,25513,353,25018,3109,11513,232829078,151657947,972,9529,6238,6,20239,20242,20047,20242,4
06:07:29,25543,415,24985,3113,11513,232829126,151658509,973,10047,6238,6,20239,20242,20047,20242,4
06:07:30,25591,251,25249,3063,11566,232842555,151659887,762,10692,6449,6,20239,20242,20047,20242,4
06:07:38,26478,228,26171,2189,12521,233089224,151696491,133,10918,7078,6,20239,20242,20047,20242,4
06:07:43,27222,309,26789,1485,13218,233272955,151713989,136,11843,7076,6,20239,20242,20047,20242,4
06:07:44,27197,357,26715,1491,13222,233274359,151716349,139,12284,7073,6,20239,20242,20047,20242,4
06:07:45,27152,722,26311,1511,13224,233275042,151721084,147,13238,7066,6,20239,20242,20047,20242,4
06:07:46,27149,1371,25658,1529,13227,233275705,151726782,159,13979,7054,6,20239,20242,20047,20242,4
06:07:47,27084,1753,25211,1558,13229,233276314,151734029,174,14996,7039,6,20239,20242,20047,20242,4
06:07:49,27099,2699,24280,1583,13230,233276459,151739906,187,16000,7027,6,20239,20242,20047,20242,4
06:07:50,27128,3349,23663,1562,13228,233277079,151744390,197,15342,7017,6,20239,20242,20047,20242,4
06:07:51,27088,3097,23874,1564,13228,233277892,151746158,200,16179,7014,6,20239,20242,20047,20242,4
06:07:52,27082,2293,24673,1580,13228,233277965,151751015,208,15164,7007,6,20239,20242,20047,20242,4
06:07:53,27052,1370,25565,1600,13227,233277965,151756463,214,15314,7001,6,20239,20242,20047,20242,4
06:07:54,27028,445,26467,1620,13227,233277965,151761564,223,8417,6993,6,20239,20242,20047,20242,4
06:07:55,27063,269,26678,1637,13227,233278525,151764155,226,8742,6990,6,20239,20242,20047,20242,4
06:07:56,27031,360,26555,1664,13230,233279354,151766917,230,9008,6986,6,20239,20242,20047,20242,4
06:07:57,27030,349,26565,1668,13232,233280135,151769004,233,9334,6984,6,20239,20242,20047,20242,4
06:07:58,27037,283,26639,1672,13232,233280135,151770298,234,3348,6984,6,20239,20242,20047,20242,4
06:08:00,26997,467,26415,1680,13232,233280135,151772104,235,4764,6983,6,20239,20242,20047,20242,4
06:08:01,26985,305,26567,1708,13232,233280135,151779467,250,4943,6968,6,20239,20242,20047,20242,4
06:08:02,26907,408,26386,1756,13231,233280135,151791930,269,5268,6949,6,20239,20242,20047,20242,4
06:08:03,26880,218,26549,1780,13233,233281196,151798814,281,5890,6938,6,20239,20242,20047,20242,4
06:08:04,26893,325,26516,1692,13275,233300820,151814511,268,6904,6951,6,20239,20242,20047,20242,4
06:08:06,26957,300,26550,1708,13276,233302274,151825702,274,8329,6945,6,20239,20242,20047,20242,4
06:08:07,26940,590,26256,1700,13279,233304406,151827069,275,9998,6944,6,20239,20242,20047,20242,4
06:08:08,27003,327,26571,1697,13280,233305743,151828666,276,11447,6944,6,20239,20242,20047,20242,4
06:08:09,26981,680,26419,1489,13438,233357668,151835149,234,12453,6986,6,20239,20242,20047,20242,4
06:08:10,27157,1378,25681,1502,13442,233361061,151841559,243,14037,6978,6,20239,20242,20047,20242,4
06:08:12,27135,2238,24800,1514,13442,233363931,151850407,255,15503,6966,6,20239,20242,20047,20242,4
06:08:13,27192,1885,25210,1512,13442,233365350,151851419,256,16871,6965,6,20239,20242,20047,20242,4
06:08:14,27168,1315,25756,1510,13442,233366592,151852504,257,18013,6964,6,20239,20242,20047,20242,4
06:08:15,27144,727,26328,1512,13441,233367931,151854662,261,18993,6961,6,20239,20242,20047,20242,4
06:08:16,27115,243,26857,1512,13441,233371826,151859393,271,19462,6951,6,20239,20242,20047,20242,4
06:08:17,27165,312,26756,1500,13447,233374800,151861911,273,21016,6950,6,20239,20242,20047,20242,4
06:08:18,27136,1840,25200,1504,13446,233375086,151863074,274,22278,6949,6,20239,20242,20047,20242,4
06:08:19,27055,2213,24826,1519,13446,233375324,151864611,275,23474,6949,6,20239,20242,20047,20242,4
06:08:21,27120,2733,24292,1522,13447,233376265,151867760,280,24099,6943,6,20239,20242,20047,20242,4
06:08:22,27088,2540,24452,1539,13447,233376265,151871127,289,12862,6936,6,20239,20242,20047,20242,4
06:08:23,27080,1590,25397,1523,13447,233376265,151872416,292,6401,6933,6,20239,20242,20047,20242,4
06:08:24,27058,599,26364,1530,13447,233376265,151873442,294,3135,6932,6,20239,20242,20047,20242,4
06:08:25,27138,1951,25093,1541,13447,233376265,151874881,296,4723,6930,6,20239,20242,20047,20242,4
06:08:26,27185,3269,23822,1543,13447,233376272,151875782,296,6050,6930,6,20239,20242,20047,20242,4
06:08:27,27155,2981,24079,1546,13447,233376399,151876845,297,7340,6930,6,20239,20242,20047,20242,4
06:08:28,27118,2239,24784,1549,13446,233376688,151878263,297,8489,6930,6,20239,20242,20047,20242,4
06:08:29,27134,1734,25306,1554,13445,233376984,151880373,299,9650,6928,6,20239,20242,20047,20242,4
06:08:31,27161,853,26214,1559,13445,233377227,151881716,299,10836,6928,6,20239,20242,20047,20242,4
06:08:32,26997,284,26787,1564,13447,233383279,151884085,300,11963,6928,6,20239,20242,20047,20242,4
06:08:33,27121,378,26738,1508,13456,233387561,151886547,300,12835,6928,6,20239,20242,20047,20242,4
06:08:34,27202,565,26549,1510,13460,233388650,151889313,302,14001,6927,6,20239,20242,20047,20242,4
06:08:35,27178,1024,26065,1516,13460,233389228,151891068,307,10485,6927,6,20239,20242,20047,20242,4
06:08:36,27161,401,26671,1521,13460,233389937,151893108,307,11601,6927,6,20239,20242,20047,20242,4
06:08:38,27209,249,26951,1423,13470,233412631,151906610,308,11955,6926,6,20239,20242,20047,20242,4
06:08:39,27275,620,26569,1416,13471,233414246,151907500,309,13829,6926,6,20239,20242,20047,20242,4
06:08:40,27279,235,26958,1418,13471,233415146,151909051,310,15486,6926,6,20239,20242,20047,20242,4
06:08:41,27207,283,26887,1440,13476,233422451,151920178,326,15830,6910,6,20239,20242,20047,20242,4
06:08:42,27169,333,26750,1482,13479,233428336,151929229,371,16498,6902,6,20239,20242,20047,20242,4
06:08:43,27202,704,26412,1488,13479,233430177,151933255,372,18075,6902,6,20239,20242,20047,20242,4
06:08:44,27149,487,26582,1496,13480,233430603,151935977,373,18700,6901,6,20239,20242,20047,20242,4
06:08:46,27144,1133,25926,1530,13481,233432723,151946879,374,20651,6901,6,20239,20242,20047,20242,4
06:08:47,27173,1599,25490,1546,13481,233433360,151951563,377,1428,6901,6,20239,20242,20047,20242,4
06:08:48,27136,1474,25576,1559,13481,233433656,151955341,377,2533,6900,6,20239,20242,20047,20242,4
06:08:49,27177,1112,25980,1568,13481,233434393,151958064,377,3637,6900,6,20239,20242,20047,20242,4
06:08:50,27131,265,26785,1589,13483,233434971,151961391,379,4516,6899,6,20239,20242,20047,20242,4
06:08:51,27124,1020,26018,1582,13486,233441062,151967459,379,5593,6899,6,20239,20242,20047,20242,4
06:08:52,27142,2633,24424,1582,13493,233443105,151969003,380,6887,6899,6,20239,20242,20047,20242,4
06:08:53,27131,2865,24181,1553,13492,233443536,151971372,381,7914,6898,6,20239,20242,20047,20242,4
06:08:55,27126,2759,24281,1565,13493,233444042,151974774,382,8858,6898,6,20239,20242,20047,20242,4
06:08:56,27107,2990,24031,1596,13493,233444164,151976842,383,10440,6897,6,20239,20242,20047,20242,4
06:08:57,27094,3420,23591,1611,13493,233444184,151980145,384,12447,6897,6,20239,20242,20047,20242,4
06:08:58,27041,4728,22229,1634,13492,233444184,151981730,385,14024,6897,6,20239,20242,20047,20242,4
06:08:59,27032,6166,20782,1629,13492,233444184,151984225,386,16415,6896,6,20239,20242,20047,20242,4
06:09:01,27100,4789,22227,1590,13513,233453870,151987878,373,17455,6910,6,20239,20242,20047,20242,4
06:09:02,27088,3833,23170,1589,13515,233455399,151990362,369,17781,6914,6,20239,20242,20047,20242,4
06:09:03,27094,2930,24078,1582,13517,233457732,151993288,362,19353,6922,6,20239,20242,20047,20242,4
06:09:04,27100,2087,24937,1578,13520,233460006,151994650,363,20206,6921,6,20239,20242,20047,20242,4
06:09:05,27118,1309,25732,1581,13524,233462302,151997506,367,14111,6918,6,20239,20242,20047,20242,4
06:09:07,27102,473,26554,1582,13526,233464492,152000240,368,2295,6918,6,20239,20242,20047,20242,4
06:09:08,27158,246,26837,1537,13527,233468077,152003446,368,3117,6918,6,20239,20242,20047,20242,4
06:09:09,27214,996,26144,1505,13529,233474411,152006392,370,4428,6917,6,20239,20242,20047,20242,4
06:09:10,27176,1302,25799,1519,13529,233474969,152007457,370,5427,6917,6,20239,20242,20047,20242,4
06:09:12,27151,3191,23892,1525,13529,233475049,152008768,372,6796,6916,6,20239,20242,20047,20242,4
06:09:13,27095,6127,20898,1538,13530,233475257,152012702,373,8402,6916,6,20239,20242,20047,20242,4
06:09:14,27110,7965,19076,1566,13530,233475318,152019395,374,10264,6916,6,20239,20242,20047,20242,4
06:09:15,27128,7103,19956,1562,13533,233477770,152023661,371,10549,6919,6,20239,20242,20047,20242,4
06:09:16,27124,6188,20867,1572,13536,233479315,152027759,368,11258,6923,6,20239,20242,20047,20242,4
06:09:17,27102,5278,21757,1580,13538,233480843,152032767,367,11888,6924,6,20239,20242,20047,20242,4
06:09:18,27085,4355,22661,1591,13537,233481472,152037673,368,13084,6924,6,20239,20242,20047,20242,4
06:09:19,27030,3737,23224,1583,13537,233483015,152042356,369,14056,6924,6,20239,20242,20047,20242,4
06:09:21,27067,3164,23836,1595,13537,233483617,152046227,370,14538,6923,6,20239,20242,20047,20242,4
06:09:22,27050,2612,24369,1609,13537,233484819,152048552,370,15633,6923,6,20239,20242,20047,20242,4
06:09:23,27070,2521,24479,1603,13538,233485175,152049980,371,17432,6923,6,20239,20242,20047,20242,4
06:09:24,27059,1864,25126,1607,13538,233485407,152051469,373,19065,6922,6,20239,20242,20047,20242,4
06:09:25,26511,1721,24731,2150,13534,233485599,152057585,952,1498,6920,6,20239,20242,20047,20242,4
06:09:26,25014,308,24645,3689,13535,233485943,152059768,2495,3012,6920,6,20239,20242,20047,20242,4
06:09:27,26605,2438,24105,2036,13535,233486143,152065027,790,3683,6918,6,20239,20242,20047,20242,4
06:09:28,25012,731,24219,3692,13535,233486244,152066103,2527,5248,6918,6,20239,20242,20047,20242,4
06:09:30,27029,3088,23879,1658,13535,233486798,152067899,377,6082,6918,6,20239,20242,20047,20242,4
06:09:31,27018,3170,23788,1665,13535,233486972,152069901,378,6959,6917,6,20239,20242,20047,20242,4
06:09:32,27000,5901,21038,1669,13533,233487034,152070882,378,8331,6917,6,20239,20242,20047,20242,4
06:09:33,27103,6116,20927,1584,13542,233499435,152073029,357,8765,6938,6,20239,20242,20047,20242,4
06:09:34,27187,5293,21833,1502,13557,233505441,152074081,349,8902,6946,6,20239,20242,20047,20242,4
06:09:35,27197,4404,22732,1494,13559,233507662,152076822,353,3608,6943,6,20239,20242,20047,20242,4
06:09:36,27220,3481,23678,1468,13560,233512038,152078931,342,3626,6953,6,20239,20242,20047,20242,4
06:09:38,27039,2322,24657,1475,13560,233512441,152081358,346,3619,6950,6,20239,20242,20047,20242,4
06:09:39,27174,1502,25611,1494,13560,233512441,152082628,347,1021,6948,6,20239,20242,20047,20242,4
06:09:40,27154,517,26576,1483,13560,233512441,152083704,348,1062,6947,6,20239,20242,20047,20242,4
06:09:41,27139,305,26871,1489,13561,233514700,152086890,351,1122,6944,6,40309,20242,40309,20242,4
06:09:42,25313,622,26534,1468,13565,233520151,152088301,352,1158,6943,6,40309,20242,40309,20242,4
06:09:43,23029,928,26150,1489,13566,233522325,152096843,364,980,6931,6,40695,20242,40695,20242,4
06:09:44,23053,922,26168,1493,13566,233522637,152097920,365,1745,6930,6,40695,20242,40695,20242,4
06:09:45,23020,717,26359,1481,13566,233522836,152099372,366,2409,6929,6,40695,20242,40695,20242,4
06:09:46,23037,379,26694,1488,13566,233523038,152101023,369,3095,6927,6,40695,20244,40695,20244,4
06:09:48,23011,694,26351,1495,13566,233523406,152103421,375,3757,6920,6,40695,20244,40695,20244,4
06:09:49,23001,1537,25496,1500,13567,233523774,152105264,378,4439,6917,6,40695,20244,40695,20246,4
06:09:50,22957,2043,24951,1504,13567,233524144,152106481,379,5155,6916,6,40695,20246,40695,20246,4
06:09:51,23079,1602,25507,1453,13596,233537799,152111211,335,5353,6961,6,40695,21494,40695,28008,4
06:09:52,23063,678,26413,1418,13610,233545896,152112932,317,5899,6978,6,40695,32004,40695,32006,4
06:09:53,23060,446,26689,1407,13617,233552467,152117046,323,6429,6974,6,40695,25690,40695,21766,4
06:09:54,23062,709,26406,1402,13618,233552997,152117882,324,7189,6973,6,40695,32082,40695,21090,4
06:09:55,23086,1262,25853,1407,13619,233553727,152118935,324,7885,6973,6,40695,28546,40695,25690,4
06:09:57,23053,2083,24998,1419,13619,233554139,152120065,325,8587,6972,6,40695,21994,40695,22182,4
06:09:58,23076,2078,25025,1411,13619,233554313,152120892,325,9491,6972,6,40695,22120,40695,32158,4
06:09:59,23028,1777,25276,1413,13619,233554411,152121822,326,10238,6972,6,40695,27652,40695,26374,4
06:10:00,23043,2184,24883,1415,13619,233554667,152123196,326,11001,6971,6,40695,24270,40695,30328,4
06:10:01,23050,2725,24349,1417,13618,233555056,152124993,326,11641,6971,6,40695,28638,40695,32442,4
06:10:03,23018,3164,23877,1422,13618,233555438,152126556,326,12105,6971,6,40695,27042,40695,28174,4
06:10:04,22975,3088,23908,1426,13618,233555653,152127801,327,12518,6971,6,40695,23814,40695,30906,4
06:10:05,22989,4710,22298,1431,13618,233555774,152129364,327,12268,6971,6,40695,26752,40739,23554,4
06:10:06,22988,6077,20928,1435,13618,233555774,152130674,327,12741,6970,6,40695,32486,40739,25586,4
06:10:07,23027,5531,21503,1396,13640,233563721,152136973,315,12973,6983,6,40695,22816,40739,29752,4
06:10:08,23051,4736,22329,1365,13651,233572440,152143178,285,13263,7013,6,40695,22816,40739,32428,4
06:10:10,23051,4258,22800,1354,13653,233575972,152148639,281,13601,7017,6,40695,22816,40739,22816,4
06:10:11,23084,3857,23227,1355,13654,233577325,152151057,281,14056,7016,6,40695,22816,40739,22816,4
06:10:12,23046,3401,23645,1360,13656,233578514,152154340,282,14394,7015,6,40695,23424,40739,22816,4
06:10:13,23056,3527,23527,1367,13656,233579430,152157779,283,14256,7014,6,40695,23424,40739,22816,4
06:10:14,23029,3506,23521,1369,13657,233580122,152159721,284,14220,7014,6,40695,23424,40739,22816,4
06:10:15,23036,2996,24037,1377,13657,233581100,152162974,285,14494,7013,6,40695,23424,40739,22816,4
06:10:16,23043,2795,24245,1383,13645,233582101,152165896,285,14607,7012,6,40695,23424,40739,22816,4
06:10:17,22992,2416,24571,1398,13645,233583227,152168619,286,14751,7011,6,40695,23424,40739,22816,4
06:10:18,22978,2408,24563,1401,13646,233584669,152171183,287,14627,7010,6,40695,23424,40739,22816,4
06:10:20,23008,2207,24792,1405,13647,233586270,152174908,288,14687,7009,6,40695,23424,40739,23424,4
06:10:21,22998,2530,24459,1428,13647,233587087,152179479,289,14606,7008,6,40695,23424,40739,23424,4
06:10:22,22963,3543,23410,1436,13647,233587530,152181888,290,13897,7007,6,40695,23424,40739,23424,4
06:10:23,22942,3851,23081,1447,13647,233588021,152184383,291,13837,7007,6,40695,23424,40739,23424,4
06:10:24,22891,4627,22251,1477,13647,233588304,152186344,291,14109,7006,6,40695,23424,40739,23424,4
06:10:25,22917,4526,22378,1483,13647,233588546,152188288,292,14143,7006,6,40695,23424,40739,23424,4
06:10:27,22942,3774,23153,1488,13649,233591486,152193706,284,14625,7013,6,40695,23424,40739,23424,4
06:10:28,22927,2867,24045,1486,13651,233592831,152196197,278,15274,7020,6,40695,23424,40739,23424,4
06:10:29,22936,2148,24771,1480,13661,233602644,152206426,253,15458,7045,6,40695,23424,40739,23424,4
06:10:30,22954,1484,25452,1466,13668,233615703,152217063,220,15569,7078,6,40695,23424,40739,23424,4
06:10:31,22969,1576,25374,1454,13669,233617657,152219274,222,15581,7076,6,40695,23424,40739,23424,4
06:10:32,22970,1485,25465,1449,13669,233619046,152220463,223,15708,7074,6,40695,23424,40739,23424,4
06:10:34,22983,1656,25306,1439,13669,233620381,152221867,224,15553,7074,6,40695,23424,40739,23424,4
06:10:35,22944,1495,25428,1447,13669,233621291,152222624,224,15640,7073,6,40695,23424,40739,23424,4
06:10:36,22940,1192,25725,1449,13670,233622407,152223930,225,15866,7073,6,40695,23424,40739,23424,4
06:10:37,22948,1499,25426,1445,13673,233623776,152225422,226,15647,7072,6,40695,23424,40739,23424,4
06:10:38,22964,1552,25389,1448,13672,233624381,152227164,226,15494,7071,6,40695,23424,40739,23424,4
06:10:39,22929,2064,24842,1453,13672,233624724,152229116,227,14912,7071,6,40695,23424,40739,23424,4
06:10:41,22862,3610,23228,1476,13672,233624724,152233957,228,13775,7070,6,40695,23424,40739,23424,4
06:10:42,22861,5536,21299,1506,13672,233624724,152238842,229,13012,7069,6,40695,23424,40739,23424,4
06:10:43,22825,6252,20546,1517,13672,233624724,152241442,229,12802,7069,6,40695,23424,40739,23424,4
06:10:44,22864,5915,20922,1532,13675,233626748,152246287,222,12883,7075,6,40695,23424,40739,23424,4
06:10:45,22892,5205,21660,1506,13692,233635723,152255802,190,13124,7108,6,40695,23424,40739,23424,4
06:10:46,22900,4430,22442,1500,13692,233644744,152266817,156,13265,7142,6,40695,23424,40739,23424,4
06:10:47,22888,4038,22818,1484,13698,233651572,152276464,136,13302,7162,6,40695,23424,40739,23424,4
06:10:49,22865,5104,21728,1490,13699,233651726,152278559,137,12514,7161,6,40695,23424,40739,23424,4
06:10:50,22859,5446,21379,1497,13699,233651731,152280364,137,12237,7160,6,40929,23424,40739,23424,4
06:10:51,22852,5791,21027,1505,13699,233651744,152282154,138,11984,7160,6,40929,23424,40739,23424,4
06:10:52,22823,6299,20490,1509,13699,233651994,152283512,139,11686,7159,6,40929,23424,40739,23424,4
06:10:53,22883,7213,19637,1511,13701,233652598,152285255,139,10854,7158,6,40929,23424,40739,23424,4
06:10:54,22899,8370,18495,1481,13700,233652935,152286514,140,10254,7158,6,40929,23424,40739,23424,4
06:10:56,22867,8201,18633,1487,13699,233653358,152287729,141,10400,7157,6,40929,23424,40739,23424,4
06:10:57,22877,8805,18037,1490,13700,233653920,152288911,141,10674,7157,6,40929,23424,40739,23424,4
06:10:58,22849,8280,18533,1503,13700,233654092,152290140,142,11160,7156,6,40929,23424,40739,23424,4
06:10:59,22877,7669,19174,1509,13700,233654246,152292196,143,11714,7155,6,40929,23424,40739,23424,4
06:11:00,22819,7013,19764,1510,13700,233654750,152294744,143,11837,7154,6,40929,23424,40739,23424,4
06:11:01,22840,6694,20103,1514,13700,233654753,152296005,144,11878,7154,6,40929,23424,40739,23424,4
06:11:02,22802,5915,20845,1540,13698,233654763,152299965,148,11911,7150,6,40929,23424,40739,23424,4
06:11:03,22802,4964,21796,1545,13697,233654763,152301019,150,11945,7148,6,40929,23424,40739,23424,4
06:11:04,22760,3984,22734,1551,13696,233654763,152302436,152,11983,7146,6,40929,23424,40739,23424,4
06:11:06,22763,3035,23686,1553,13694,233654763,152303958,154,12018,7144,6,40929,23424,40739,23424,4
06:11:07,22706,2268,24394,1600,13690,233654763,152312551,175,962,7123,6,40929,23424,40739,23424,4
06:11:08,22656,1485,25127,1660,13689,233654763,152323355,209,971,7090,6,40929,23424,40739,23424,4
06:11:09,22537,684,25808,1746,13689,233654763,152344284,267,975,7032,6,40929,23424,40739,23424,4
06:11:10,22604,359,26200,1749,13687,233655429,152358826,297,981,7002,6,40929,23424,40739,23424,4
06:11:11,22665,329,26348,1745,13704,233669641,152376835,321,983,6991,6,40929,23424,40739,23424,4
06:11:12,22456,251,26215,1953,13704,233669887,152385708,528,1013,6975,6,42141,23424,41951,23424,4
06:11:13,22340,306,26045,2065,13704,233669926,152394943,606,1021,6957,6,42267,23424,42051,23424,4
06:11:14,22304,431,25883,2098,13704,233669946,152404268,618,1022,6945,6,42267,23424,42051,23424,4
06:11:15,22267,416,25861,2133,13703,233670147,152410908,630,1028,6933,6,42267,23478,42051,24134,4
06:11:17,22139,310,25839,2246,13703,233670492,152423649,703,1036,6922,6,42267,26240,42051,26240,4
06:11:18,21948,375,25583,2389,13703,233670496,152444119,828,1036,6912,6,42267,26240,42051,26240,4
06:11:19,21966,468,25507,2385,13703,233670501,152450721,779,1095,6907,6,42267,26240,42051,26240,4
06:11:20,21981,312,25677,2396,13702,233670505,152455625,784,1281,6903,6,42267,26240,42051,26240,4
06:11:21,22001,253,25756,2404,13702,233670507,152458003,787,1411,6900,6,42267,26240,42051,26240,4
06:11:22,21996,259,25745,2409,13702,233670507,152459501,789,1528,6897,6,42267,26240,42051,26240,4
06:11:23,21922,300,25694,2417,13702,233670654,152462039,792,1663,6895,6,42267,26240,42051,26240,4
06:11:24,21965,276,25696,2436,13702,233670727,152466852,794,1782,6893,6,42267,26240,42051,26240,4
