t,mem_avail_mib,mem_free_mib,cached_mib,anon_mib,swap_used_mib,pswpout,pswpin,vllm_anon_mib,vllm_file_mib,vllm_swap_mib,vllm_procs,gpu0,gpu1,gpu2,gpu3,gpu4
17:51:07,2813,403,19257,8232,18311,205730375,136392803,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:08,2841,431,19257,8211,18311,205730375,136392831,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:09,2842,432,19257,8211,18311,205730375,136392869,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:10,2828,418,19257,8227,18310,205730375,136392956,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:11,2825,415,19257,8227,18310,205730375,136392980,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:12,2825,415,19257,8233,18310,205730375,136393009,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:13,2815,405,19257,8236,18310,205730375,136393122,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:14,2813,403,19257,8239,18309,205730375,136393165,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:15,2812,402,19257,8251,18309,205730375,136393315,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:17,2819,409,19257,8238,18308,205730375,136393474,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:18,2824,414,19258,8237,18308,205730375,136393505,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:19,2819,409,19258,8234,18308,205730375,136393514,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:20,2821,411,19258,8234,18308,205730375,136393547,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:21,2821,411,19258,8236,18307,205730375,136393686,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:22,2835,425,19258,8214,18307,205730375,136393779,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:23,2838,428,19258,8214,18307,205730375,136393812,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:24,2833,423,19258,8215,18307,205730375,136393838,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:25,2825,415,19258,8231,18307,205730375,136393854,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:26,2824,414,19258,8232,18306,205730375,136393886,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:28,2815,405,19258,8241,18306,205730375,136393927,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:29,2804,393,19258,8245,18306,205730375,136393942,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:30,2808,397,19258,8248,18306,205730375,136393954,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:31,2805,394,19258,8251,18306,205730375,136393985,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:32,2812,401,19258,8237,18305,205730375,136394159,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:33,2807,396,19258,8238,18304,205730375,136394286,4215,1380,7478,6,44127,31976,44127,31976,9660
17:51:34,2780,349,19280,8311,18321,205746706,136401744,4150,1380,7543,6,44127,31976,44127,31976,9660
17:51:35,2830,438,19245,8265,18394,205787268,136420507,3989,1380,7704,6,44127,31976,44127,31976,9660
17:51:36,3053,679,19226,8050,18527,205841071,136437720,3776,1380,7917,6,44127,31976,44127,31976,9660
17:51:37,2871,491,19232,8173,18475,205841071,136450534,3776,1380,7917,6,44127,31976,44127,31976,9660
17:51:39,3183,801,19230,7918,18640,205899726,136452619,3542,1380,8151,6,44127,31976,44127,31976,9660
17:51:40,3166,786,19229,7889,18649,205927507,136468099,3435,1380,8258,6,44127,31976,44127,31976,9660
17:51:41,3296,922,19225,7775,18758,205962480,136468783,3297,1380,8396,6,44127,31976,44127,31976,9660
17:51:42,3360,980,19231,7738,18767,205972698,136471329,3257,1380,8436,6,44127,31976,44127,31976,9660
17:51:43,3102,717,19235,7969,18535,205972821,136525108,3258,1380,8436,6,44127,31976,44127,31976,9660
17:51:44,2934,542,19242,8071,18435,205972821,136550410,3258,1380,8435,6,44127,31976,44127,31976,9660
17:51:45,2899,506,19242,8094,18433,205972821,136550994,3258,1380,8435,6,44127,31976,44127,31976,9660
17:51:46,2864,473,19246,8091,18428,205972821,136552237,3258,1380,8435,6,44127,31976,44127,31976,9660
17:51:47,2879,489,19246,8091,18428,205972821,136552306,3258,1380,8435,6,44127,31976,44127,31976,9660
17:51:48,2865,473,19245,8101,18428,205972821,136552386,3258,1380,8435,6,44127,31976,44127,31976,9660
17:51:50,2940,544,19245,8082,18435,205977711,136552578,3239,1380,8454,6,44127,31976,44127,31976,9660
17:51:51,2877,481,19245,8119,18423,205977711,136555565,3239,1380,8454,6,44127,31976,44127,31976,9660
17:51:52,2829,452,19260,8220,18511,206016597,136568144,3080,1380,8613,6,44127,31976,44127,31976,9660
17:51:53,2695,319,19257,8349,18383,206019911,136603782,3051,1380,8642,6,44127,31976,44127,31976,9660
17:51:54,2732,324,19257,8395,18514,206079912,136612968,2806,1380,8887,6,44127,31976,44127,31976,9660
17:51:55,2579,490,18944,8545,18900,206172139,136615372,2479,1380,9214,6,44127,31976,44127,31976,9660
17:51:56,2581,470,18976,8521,18915,206186716,136627354,2424,1380,9269,6,44127,31976,44127,31976,9660
17:51:58,2665,454,19076,8439,19008,206209568,136627992,2344,1380,9349,6,44127,31976,44127,31976,9660
17:51:59,2763,541,19077,8331,19100,206233217,136628545,2271,1380,9422,6,44127,31976,44127,31976,9660
17:52:00,2756,518,19089,8332,19098,206233217,136628941,2271,1380,9422,6,44127,31976,44127,31976,9660
17:52:01,2729,489,19094,8344,19086,206233217,136632109,2271,1380,9422,6,44127,31976,44127,31976,9660
17:52:02,2860,629,19084,8257,19172,206258515,136637547,2180,1380,9513,6,44127,31976,44127,31976,9660
17:52:03,2842,566,19127,8258,19170,206258515,136637937,2180,1380,9513,6,44127,31976,44127,31976,9660
17:52:04,2821,539,19133,8262,19169,206258515,136638151,2180,1380,9513,6,44127,31976,44127,31976,9662
17:52:05,2804,522,19133,8269,19165,206258515,136639253,2180,1380,9513,6,44127,31976,44127,31976,9664
17:52:07,2781,496,19136,8249,19163,206258515,136639538,2180,1380,9513,6,44127,31976,44127,31976,9664
17:52:08,2767,480,19137,8250,19162,206258515,136639842,2180,1380,9513,6,44127,31976,44127,31976,9666
17:52:09,2905,628,19128,8137,19274,206284049,136639985,2082,1380,9611,6,44127,31976,44127,31976,9668
17:52:10,2888,606,19133,8157,19267,206284049,136641591,2083,1380,9611,6,44127,31976,44127,31976,9670
17:52:11,2879,586,19144,8190,19262,206284049,136642928,2083,1380,9610,6,44127,31976,44127,31976,9670
17:52:12,2879,586,19144,8177,19260,206284049,136643451,2083,1380,9610,6,44127,31976,44127,31976,9670
17:52:13,2812,510,19152,8241,19253,206284049,136645400,2083,1380,9610,6,44127,31976,44127,31976,9670
17:52:14,2807,505,19152,8244,19251,206284049,136646011,2083,1380,9610,6,44127,31976,44127,31976,9670
17:52:15,2907,627,19141,8154,19343,206303443,136646171,2055,1380,9638,6,44127,31976,44127,31976,9670
17:52:16,2986,713,19126,8108,19392,206314110,136646244,2034,1380,9659,6,44127,31976,44127,31976,9670
17:52:18,2955,676,19129,8112,19391,206314110,136646314,2035,1380,9659,6,44127,31976,44127,31976,9670
17:52:19,2938,659,19129,8115,19391,206314110,136646369,2035,1380,9658,6,44127,31976,44127,31976,9670
17:52:20,3091,827,19113,8011,19497,206341269,136646436,2009,1380,9684,6,44127,31976,44127,31976,9670
17:52:21,3070,800,19120,7989,19495,206341269,136647082,2009,1380,9684,6,44127,31976,44127,31976,9670
17:52:22,2993,701,19141,8101,19387,206341269,136672223,2009,1380,9684,6,44127,31976,44127,31976,9670
17:52:23,2971,679,19141,8099,19387,206341269,136672296,2009,1380,9684,6,44127,31976,44127,31976,9670
17:52:24,2971,678,19142,8115,19387,206341269,136672337,2010,1380,9684,6,44127,31976,44127,31976,9670
17:52:25,2904,607,19146,8137,19386,206341269,136672406,2010,1380,9683,6,44127,31976,44127,31976,9670
17:52:26,2888,590,19146,8135,19386,206341269,136672497,2010,1380,9683,6,44127,31976,44127,31976,9670
17:52:27,2869,568,19150,8136,19386,206341269,136672572,2010,1380,9683,6,44127,31976,44127,31976,9670
17:52:29,3094,810,19132,8012,19491,206367770,136672636,1920,1380,9773,6,44127,31976,44127,31976,9670
17:52:30,3086,802,19133,8012,19491,206367770,136672690,1920,1380,9773,6,44127,31976,44127,31976,9670
17:52:31,3046,762,19133,8012,19490,206367770,136672762,1920,1380,9773,6,44127,31976,44127,31976,9670
17:52:32,3047,756,19139,8012,19490,206367770,136672822,1920,1380,9773,6,44127,31976,44127,31976,9670
17:52:33,3046,740,19154,8012,19490,206367770,136672906,1920,1380,9773,6,44127,31976,44127,31976,9670
17:52:34,3230,930,19148,7897,19605,206397052,136672998,1805,1380,9888,6,44127,31976,44127,31976,9670
17:52:35,3195,880,19163,7899,19605,206397052,136673074,1805,1380,9888,6,44127,31976,44127,31976,9670
17:52:36,3376,1065,19160,7745,19760,206431214,136673156,1651,1380,10043,6,44127,31976,44127,31976,9670
17:52:37,3420,1122,19146,7689,19834,206448200,136673241,1598,1380,10095,6,44127,31976,44127,31976,9670
17:52:38,3546,1252,19146,7546,19928,206471876,136673299,1566,1380,10127,6,44127,31976,44127,31976,9670
17:52:40,3530,1232,19147,7545,19927,206471876,136673442,1566,1380,10127,6,44127,31976,44127,31976,9670
17:52:41,3663,1384,19131,7447,20034,206494902,136673483,1510,1380,10183,6,44127,31976,44127,31976,9670
17:52:42,3769,1503,19114,7338,20142,206514327,136673533,1451,1380,10242,6,44127,31976,44127,31976,9670
17:52:43,3745,1476,19117,7337,20141,206514327,136673788,1451,1380,10242,6,44127,31976,44127,31976,9670
17:52:44,3729,1460,19118,7338,20141,206514327,136673848,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:45,3723,1453,19118,7339,20141,206514327,136673904,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:46,3715,1441,19122,7341,20141,206514327,136673995,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:47,3704,1429,19123,7341,20140,206514327,136674040,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:48,3699,1421,19126,7342,20140,206514327,136674092,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:49,3711,1433,19126,7348,20140,206514327,136674163,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:51,3696,1414,19130,7351,20140,206514327,136674241,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:52,3666,1382,19131,7356,20139,206514327,136674369,1452,1380,10241,6,44127,31976,44127,31976,9670
17:52:53,3663,1380,19131,7363,20139,206514327,136674379,1453,1380,10241,6,44127,31976,44127,31976,9670
17:52:54,3675,1391,19131,7333,20139,206514327,136674449,1453,1380,10241,6,44127,31976,44127,31976,9670
17:52:55,3703,1420,19131,7343,20139,206514327,136674522,1453,1380,10240,6,44127,31976,44127,31976,9670
17:52:56,3672,1388,19131,7346,20139,206514327,136674586,1453,1380,10240,6,44127,31976,44127,31976,9670
17:52:57,3674,1391,19131,7338,20138,206514327,136674676,1453,1380,10240,6,44127,31976,44127,31976,9670
17:52:58,3662,1379,19131,7338,20138,206514327,136674720,1453,1380,10240,6,44127,31976,44127,31976,9670
17:52:59,3674,1391,19131,7338,20138,206514327,136674765,1453,1380,10240,6,44127,31976,44127,31976,9670
17:53:00,3666,1376,19138,7339,20137,206514327,136675030,1453,1380,10240,6,44127,31976,44127,31976,9670
17:53:01,3710,1418,19142,7340,20136,206514327,136675177,1453,1380,10240,6,44127,31976,44127,31976,9670
17:53:03,3711,1418,19140,7339,20136,206514327,136675233,1454,1380,10240,6,44127,31976,44127,31976,9670
17:53:04,3678,1385,19140,7340,20136,206514327,136675383,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:05,3685,1392,19140,7355,20135,206514327,136675448,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:06,3668,1373,19143,7347,20135,206514327,136675537,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:07,3674,1374,19148,7342,20134,206514327,136675585,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:08,3656,1355,19148,7345,20134,206514327,136675662,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:09,3661,1361,19148,7346,20134,206514327,136675784,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:10,3666,1362,19152,7352,20133,206514327,136675858,1454,1380,10239,6,44127,31976,44127,31976,9670
17:53:11,3645,1341,19152,7352,20133,206514327,136675942,1455,1380,10238,6,44127,31976,44127,31976,9670
17:53:12,3668,1364,19152,7352,20133,206514327,136676071,1455,1380,10238,6,44127,31976,44127,31976,9670
17:53:14,3672,1368,19152,7353,20132,206514327,136676150,1455,1380,10238,6,44127,31976,44127,31976,9670
17:53:15,3665,1357,19156,7354,20132,206514327,136676344,1455,1380,10238,6,44127,31976,44127,31976,9670
17:53:16,3675,1367,19156,7354,20131,206514327,136676448,1455,1380,10238,6,44127,31976,44127,31976,9670
17:53:17,3673,1364,19157,7354,20131,206514327,136676562,1456,1380,10237,6,44127,31976,44127,31976,9670
17:53:18,3661,1344,19163,7371,20131,206514327,136676658,1456,1380,10237,6,44127,31976,44127,31976,9670
17:53:19,3659,1343,19163,7361,20131,206514327,136676721,1456,1380,10237,6,44127,31976,44127,31976,9670
17:53:20,3676,1358,19165,7359,20130,206514327,136676755,1456,1380,10237,6,44127,31976,44127,31976,9670
17:53:21,3646,1328,19165,7363,20130,206514327,136676863,1456,1380,10237,6,44127,31976,44127,31976,9670
17:53:22,3635,1317,19165,7365,20130,206514327,136676961,1456,1380,10237,6,44127,31976,44127,31976,9670
17:53:23,3641,1323,19165,7369,20130,206514327,136677017,1457,1380,10237,6,44127,31976,44127,31976,9670
17:53:24,3660,1342,19165,7373,20129,206514327,136677089,1457,1380,10236,6,44127,31976,44127,31976,9670
17:53:26,3668,1333,19183,7360,20129,206514327,136677187,1457,1380,10236,6,44127,31976,44127,31976,9670
17:53:27,3660,1317,19190,7360,20129,206514327,136677270,1457,1380,10236,6,44127,31976,44127,31976,9670
17:53:28,3929,1587,19190,7049,20017,206514327,136677507,1457,1380,10236,6,44127,31976,44127,31976,9670
17:53:29,3941,1599,19190,7035,20016,206514327,136677853,1457,1380,10236,6,44127,31976,44127,31976,9670
17:53:30,3954,1608,19193,7035,20015,206514327,136677927,1458,1380,10236,6,44127,31976,44127,31976,9670
17:53:31,3970,1625,19193,7052,20015,206514327,136677993,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:32,3988,1640,19196,7039,20015,206514327,136678119,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:33,3989,1641,19196,7038,20015,206514327,136678167,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:34,3985,1637,19196,7037,20014,206514327,136678224,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:35,3987,1634,19201,7044,20014,206514327,136678303,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:37,3987,1619,19215,7053,20014,206514327,136678415,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:38,3980,1612,19215,7043,20013,206514327,136678487,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:39,3984,1616,19215,7044,20012,206514327,136678502,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:40,3980,1602,19225,7045,20012,206514327,136678571,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:41,3975,1552,19237,7045,20012,206514327,136678670,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:42,3972,1545,19240,7046,20008,206514327,136678896,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:43,3989,1540,19261,7048,20005,206514327,136679363,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:44,3946,1496,19262,7049,20005,206514327,136679482,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:45,3934,1484,19262,7065,20005,206514327,136679501,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:46,3952,1502,19262,7050,20005,206514327,136679522,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:48,3932,1481,19262,7056,20001,206514327,136680761,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:49,3916,1466,19262,7068,19986,206514327,136684660,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:50,3873,1422,19262,7060,19984,206514327,136684942,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:51,3858,1405,19265,7061,19984,206514327,136684982,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:52,3848,1395,19265,7063,19984,206514327,136685038,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:53,3828,1375,19265,7063,19984,206514327,136685054,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:54,3825,1372,19265,7063,19984,206514327,136685071,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:55,3847,1394,19265,7072,19983,206514327,136685188,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:56,3834,1381,19265,7073,19982,206514327,136685426,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:57,3863,1410,19265,7073,19982,206514327,136685441,1458,1380,10235,6,44127,31976,44127,31976,9670
17:53:59,3840,1387,19265,7073,19982,206514327,136685441,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:00,3875,1296,19386,7108,19969,206514327,136689073,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:01,3884,1305,19386,7111,19968,206514327,136689119,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:02,3873,1282,19400,7131,19963,206514327,136690521,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:03,3840,1232,19415,7138,19951,206514327,136693875,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:04,3823,1215,19415,7139,19951,206514327,136693943,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:05,3837,1205,19442,7147,19945,206514327,136695738,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:06,3812,1179,19443,7151,19944,206514327,136696006,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:07,3811,1130,19489,7178,19938,206514327,136697470,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:08,3788,1105,19491,7182,19937,206514327,136697827,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:09,3795,1112,19493,7188,19935,206514327,136698307,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:11,3812,1126,19496,7152,19929,206514327,136699008,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:12,3816,1130,19494,7151,19928,206514327,136699188,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:13,3806,1119,19494,7153,19927,206514327,136699511,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:14,3803,1116,19494,7153,19927,206514327,136699546,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:15,3806,1120,19494,7172,19927,206514327,136699563,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:16,3846,1160,19494,7141,19924,206514327,136700407,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:17,3851,1165,19494,7142,19922,206514327,136700859,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:18,3867,1181,19494,7142,19922,206514327,136700871,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:19,3836,1146,19498,7160,19921,206514327,136701262,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:20,3838,1144,19501,7157,19920,206514327,136701360,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:22,3833,1139,19501,7157,19920,206514327,136701375,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:23,3854,1146,19515,7158,19919,206514327,136701640,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:24,3863,1155,19515,7158,19919,206514327,136701647,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:25,3875,1168,19515,7162,19919,206514327,136701665,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:26,3836,1126,19518,7166,19919,206514327,136701681,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:27,3831,1121,19518,7172,19919,206514327,136701724,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:28,3836,1125,19518,7175,19919,206514327,136701748,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:29,3803,1092,19519,7192,19918,206514327,136702087,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:30,3797,1085,19522,7199,19917,206514327,136702228,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:31,3795,1084,19522,7153,19916,206514327,136702530,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:33,3821,1109,19519,7153,19916,206514327,136702574,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:34,3844,1133,19519,7153,19916,206514327,136702591,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:35,3830,1119,19521,7154,19915,206514327,136702838,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:36,3833,1121,19521,7155,19915,206514327,136702851,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:37,3832,1121,19519,7176,19914,206514327,136702998,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:38,3837,1123,19521,7159,19912,206514327,136703583,1458,1380,10235,6,44127,31976,44127,31976,9670
17:54:39,3843,1118,19533,7182,19899,206514327,136707459,1469,1380,10224,6,44127,31976,44127,31976,9670
17:54:40,3763,965,19607,7262,19899,206514327,136707657,1470,1380,10223,6,44127,31976,44127,31976,9670
17:54:41,3755,957,19607,7263,19898,206514327,136707669,1470,1380,10223,6,44127,31976,44127,31976,9670
17:54:42,3739,942,19605,7274,19890,206514327,136709951,1479,1380,10215,6,44127,31976,44127,31976,9670
17:54:43,3680,874,19613,7325,19845,206514327,136716539,1487,1380,10206,6,44127,31976,44127,31976,9670
17:54:45,3670,864,19614,7336,19844,206514327,136716968,1487,1380,10206,6,44127,31976,44127,31976,9670
17:54:46,3663,856,19616,7334,19843,206514327,136717139,1487,1380,10206,6,44127,31976,44127,31976,9670
17:54:47,3677,867,19617,7323,19842,206514327,136717231,1487,1380,10206,6,44127,31976,44127,31976,9670
17:54:48,3679,869,19617,7324,19842,206514327,136717283,1487,1380,10206,6,44127,31976,44127,31976,9670
17:54:49,3648,838,19617,7324,19842,206514327,136717380,1488,1380,10206,6,44127,31976,44127,31976,9670
17:54:50,3630,819,19617,7323,19841,206514327,136717452,1488,1380,10205,6,44127,31976,44127,31976,9670
17:54:51,3635,821,19620,7321,19836,206514327,136719110,1493,1380,10200,6,44127,31976,44127,31976,9670
17:54:52,3642,825,19627,7325,19820,206514327,136719412,1493,1380,10200,6,44127,31976,44127,31976,9670
17:54:53,3658,841,19627,7327,19819,206514327,136719620,1494,1380,10199,6,44127,31976,44127,31976,9670
17:54:55,3667,850,19624,7330,19813,206514327,136721005,1494,1380,10199,6,44127,31976,44127,31976,9670
17:54:56,3649,831,19624,7339,19812,206514327,136721246,1495,1380,10198,6,44127,31976,44127,31976,9670
17:54:57,3641,823,19624,7363,19810,206514327,136721449,1495,1380,10198,6,44127,31976,44127,31976,9670
17:54:58,3636,818,19625,7364,19809,206514327,136721744,1496,1380,10197,6,44127,31976,44127,31976,9670
17:54:59,3654,832,19628,7340,19809,206514327,136721827,1496,1380,10197,6,44127,31976,44127,31976,9670
17:55:00,3672,851,19628,7343,19808,206514327,136721944,1496,1380,10197,6,44127,31976,44127,31976,9670
17:55:01,3655,834,19630,7329,19808,206514327,136722105,1497,1380,10197,6,44127,31976,44127,31976,9670
17:55:02,3654,832,19629,7328,19799,206514327,136722194,1497,1380,10197,6,44127,31976,44127,31976,9670
17:55:03,3666,820,19653,7328,19789,206514327,136723427,1497,1380,10196,6,44127,31976,44127,31976,9670
17:55:04,3576,701,19682,7352,19765,206514327,136730076,1497,1380,10196,6,44127,31976,44127,31976,9670
17:55:06,3578,696,19691,7361,19762,206514327,136730908,1497,1380,10196,6,44127,31976,44127,31976,9670
17:55:07,3576,693,19692,7365,19759,206514327,136731579,1500,1380,10194,6,44127,31976,44127,31976,9670
17:55:08,3629,745,19690,7338,19758,206514327,136731860,1502,1380,10194,6,44127,31976,44127,31976,9670
17:55:09,3638,754,19690,7338,19757,206514327,136732137,1502,1380,10193,6,44127,31976,44127,31976,9670
17:55:10,3580,607,19781,7422,19745,206514327,136735664,1502,1380,10193,6,44127,31976,44127,31976,9670
17:55:11,3490,326,20007,7598,19881,206547704,136737886,1423,1380,10272,6,44134,31976,44128,31976,9670
17:55:12,3564,637,19853,7447,20220,206627659,136740220,1097,1380,10598,6,44128,31976,44127,31976,9670
17:55:13,3501,487,19855,7503,20190,206632129,136755140,1093,1380,10603,6,44128,31976,44127,31976,9670
17:55:15,3484,454,19871,7554,20160,206632129,136768343,1093,1380,10603,6,44128,31976,44127,31976,9670
17:55:16,3875,873,19845,7055,20123,206632129,136777465,1093,1380,10603,6,44128,31976,44127,31976,9670
17:55:17,3871,868,19847,7133,20122,206632129,136777778,1093,1380,10603,6,44128,31976,44127,31976,9670
17:55:18,3575,536,19880,7470,20147,206639620,136777813,1065,1380,10630,6,44128,31976,44127,31976,9670
17:55:19,3412,348,19905,7597,20147,206639620,136777978,1065,1380,10630,6,44128,31976,44127,31976,9670
17:55:20,3971,961,19853,7080,20127,206639620,136782769,1088,1380,10613,6,44128,31976,44127,31976,9670
17:55:21,3928,915,19859,7103,20117,206639620,136785839,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:22,3983,968,19859,7058,20117,206639620,136785866,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:23,3997,983,19859,7053,20117,206639620,136785883,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:24,3985,970,19859,7055,20117,206639620,136785928,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:26,3957,942,19861,7075,20117,206639620,136786026,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:27,3959,944,19861,7080,20116,206639620,136786063,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:28,3953,938,19859,7068,20116,206639620,136786081,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:29,3956,941,19859,7063,20116,206639620,136786102,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:30,3942,927,19859,7059,20116,206639620,136786130,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:31,3947,930,19864,7059,20116,206639620,136786145,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:32,3957,932,19869,7060,20116,206639620,136786253,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:33,3954,905,19894,7059,20116,206639620,136786275,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:34,3913,864,19894,7059,20115,206639620,136786299,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:35,3912,863,19894,7076,20115,206639620,136786321,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:37,3920,870,19894,7068,20115,206639620,136786400,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:38,3900,850,19894,7065,20115,206639620,136786424,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:39,3939,859,19925,7065,20115,206639620,136786455,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:40,3947,805,19986,7079,20114,206639620,136786543,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:41,3919,777,19986,7091,20114,206639620,136786606,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:42,3935,793,19986,7090,20114,206639620,136786752,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:43,3940,794,19990,7089,20112,206639620,136786848,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:44,3893,747,19990,7089,20112,206639620,136786880,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:45,3909,763,19990,7090,20112,206639620,136786891,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:46,3881,735,19990,7090,20112,206639620,136786930,1103,1380,10605,6,44128,31976,44127,31976,9670
